ticker,report_id,directory_year,passage_id,heading_text,word_count,body_present,first_page_number,passage_type,constituent_block_types,text_excerpt,category,rule_evidence,suggested_action
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,12dfa065-226f-4994-882d-7b7ad45c6cd6,"D,",1,False,66,HEADING_WITH_BODY,,"D,",short_fragment_invalid,"heading_text='D,', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,ebdc19c5-0023-4a2c-a84f-eca5a7c7a837,Ex,1,False,28,HEADING_WITH_BODY,,Ex,short_fragment_invalid,"heading_text='Ex', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,e691f0d7-5946-474a-9bbd-2ff95156b311,FR,1,False,66,HEADING_WITH_BODY,,FR,short_fragment_invalid,"heading_text='FR', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. All-uppercase: plausibly a recurring diagram/table label rather than a mid-word glyph fragment -- retained for human confirmation rather than auto-excluded.",REVIEW
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,c90cf0fa-f3a4-4395-98c3-0fed4d7de95e,Go,1,False,28,HEADING_WITH_BODY,,Go,short_fragment_invalid,"heading_text='Go', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,ec35975f-bb39-4f3d-b4e8-ca27e215dd13,In,1,False,28,HEADING_WITH_BODY,,In,short_fragment_invalid,"heading_text='In', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,6086439a-c21c-42f6-87fb-bced5e12cff2,NA,1,False,66,HEADING_WITH_BODY,,NA,short_fragment_invalid,"heading_text='NA', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. All-uppercase: plausibly a recurring diagram/table label rather than a mid-word glyph fragment -- retained for human confirmation rather than auto-excluded.",REVIEW
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,d7f0e462-5e66-49d4-87a6-31971bf86ef8,Re,1,False,28,HEADING_WITH_BODY,,Re,short_fragment_invalid,"heading_text='Re', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,5896caa1-7457-4f61-a034-4b09ad1c740a,ST,1,False,66,HEADING_WITH_BODY,,ST,short_fragment_invalid,"heading_text='ST', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. All-uppercase: plausibly a recurring diagram/table label rather than a mid-word glyph fragment -- retained for human confirmation rather than auto-excluded.",REVIEW
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,a6cd5511-06af-462d-ad98-0dc68bf81ba3,Sc,1,False,28,HEADING_WITH_BODY,,Sc,short_fragment_invalid,"heading_text='Sc', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,c57ec97e-d8e2-4142-bcb1-db5dad8bf9c8,Sh,1,False,28,HEADING_WITH_BODY,,Sh,short_fragment_invalid,"heading_text='Sh', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,4b54fd41-2d1f-48c4-ab49-d3d6cbfb179a,Tr,1,False,28,HEADING_WITH_BODY,,Tr,short_fragment_invalid,"heading_text='Tr', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,67558f1a-d716-4eeb-bf90-71f8446f57ed,Tr,1,False,28,HEADING_WITH_BODY,,Tr,short_fragment_invalid,"heading_text='Tr', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,1005797c-f86a-4462-a524-c18fdc589a1a,US,1,False,66,HEADING_WITH_BODY,,US,short_fragment_invalid,"heading_text='US', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. All-uppercase: plausibly a recurring diagram/table label rather than a mid-word glyph fragment -- retained for human confirmation rather than auto-excluded.",REVIEW
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,15852114-5d7f-4030-bf89-caf2cf531440,ad,1,False,28,HEADING_WITH_BODY,,ad,short_fragment_invalid,"heading_text='ad', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,55d8fb2a-a5f8-4275-b9a8-76e471b89af7,al,1,False,28,HEADING_WITH_BODY,,al,short_fragment_invalid,"heading_text='al', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,a94e68eb-79e8-4c8e-b76f-b3e49bce3e1d,al,1,False,28,HEADING_WITH_BODY,,al,short_fragment_invalid,"heading_text='al', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,e8bfb070-0a0b-4178-a6bd-66a8043bd1f7,ar,1,False,28,HEADING_WITH_BODY,,ar,short_fragment_invalid,"heading_text='ar', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,30f673ec-97da-4779-bc81-9b0be85e8e61,be,1,False,28,HEADING_WITH_BODY,,be,short_fragment_invalid,"heading_text='be', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,8c6a66ca-751d-4603-aa2a-60b01fd4fe7f,de,1,False,28,HEADING_WITH_BODY,,de,short_fragment_invalid,"heading_text='de', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,3488bf26-1f3d-4b63-a6e9-2656647863ff,de,1,False,28,HEADING_WITH_BODY,,de,short_fragment_invalid,"heading_text='de', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,884ef2dc-ebda-49b4-bcb7-e5a06d61e338,du,1,False,28,HEADING_WITH_BODY,,du,short_fragment_invalid,"heading_text='du', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,b3e815dd-e41a-44ff-bd01-22e24f5932ca,ec,1,False,28,HEADING_WITH_BODY,,ec,short_fragment_invalid,"heading_text='ec', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,df1e2c5d-a238-45a1-b90f-c57754c45e69,eh,1,False,28,HEADING_WITH_BODY,,eh,short_fragment_invalid,"heading_text='eh', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,bc3aae15-85a1-4e86-bf18-1f42112b6b14,en,1,False,28,HEADING_WITH_BODY,,en,short_fragment_invalid,"heading_text='en', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,7f8b197e-27ce-48f3-94f6-54cf8dca6ccd,er,1,False,28,HEADING_WITH_BODY,,er,short_fragment_invalid,"heading_text='er', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,b249a4ed-6b37-4622-91e8-81e1bec4019b,er,1,False,28,HEADING_WITH_BODY,,er,short_fragment_invalid,"heading_text='er', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,d0254b64-6572-420b-a3d7-1af9f7e0c0e4,es,1,False,28,HEADING_WITH_BODY,,es,short_fragment_invalid,"heading_text='es', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,77e9cbe0-2a22-45a6-9523-6060d5417262,gu,1,False,28,HEADING_WITH_BODY,,gu,short_fragment_invalid,"heading_text='gu', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,1591bbc7-7cd2-4740-af80-b5f466d0baba,he,1,False,28,HEADING_WITH_BODY,,he,short_fragment_invalid,"heading_text='he', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,06b4b593-9605-499e-8fd8-52b4c9959eff,ie,1,False,28,HEADING_WITH_BODY,,ie,short_fragment_invalid,"heading_text='ie', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,3430b784-dfde-460d-8357-ca33eb0ac6dc,ie,1,False,28,HEADING_WITH_BODY,,ie,short_fragment_invalid,"heading_text='ie', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,5ed7de6a-bb2e-46fe-90ab-b410c2620d76,io,1,False,28,HEADING_WITH_BODY,,io,short_fragment_invalid,"heading_text='io', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,c40a1df4-9e7b-4ca5-8904-2d6396cb832d,la,1,False,28,HEADING_WITH_BODY,,la,short_fragment_invalid,"heading_text='la', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,671b6c87-25bc-4c9d-9ea6-e77125c216f1,nd,1,False,28,HEADING_WITH_BODY,,nd,short_fragment_invalid,"heading_text='nd', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,37e52e67-84ad-4715-a799-0ea1ba751d50,nn,1,False,28,HEADING_WITH_BODY,,nn,short_fragment_invalid,"heading_text='nn', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,188f8208-68ff-47fe-96d0-f489bd455795,nt,1,False,28,HEADING_WITH_BODY,,nt,short_fragment_invalid,"heading_text='nt', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,1d47668b-0d9c-4cd1-b88a-79a1d2d17955,nv,1,False,28,HEADING_WITH_BODY,,nv,short_fragment_invalid,"heading_text='nv', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,24d72ec2-1990-4a64-857d-94bef25d8e10,od,1,False,28,HEADING_WITH_BODY,,od,short_fragment_invalid,"heading_text='od', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,545e88f6-67a7-4547-acc2-53e1179580ad,ok,1,False,28,HEADING_WITH_BODY,,ok,short_fragment_invalid,"heading_text='ok', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,2bb16dfd-1fb0-4d33-99d2-be1e95fc1dca,ol,1,False,28,HEADING_WITH_BODY,,ol,short_fragment_invalid,"heading_text='ol', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,da46ba8f-f117-4f7e-ab94-eb6e0a21aeaf,pp,1,False,28,HEADING_WITH_BODY,,pp,short_fragment_invalid,"heading_text='pp', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,a631cb9f-1107-422f-b4e1-a2ce96c36489,rn,1,False,28,HEADING_WITH_BODY,,rn,short_fragment_invalid,"heading_text='rn', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,59ea174c-4704-4ddd-8af9-f21f10d5fa63,rn,1,False,28,HEADING_WITH_BODY,,rn,short_fragment_invalid,"heading_text='rn', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,222d9d8b-f144-4729-9419-98ea55b518be,rs,1,False,28,HEADING_WITH_BODY,,rs,short_fragment_invalid,"heading_text='rs', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,8306fa20-a81c-4044-bc63-b4fc835c421c,rs,1,False,28,HEADING_WITH_BODY,,rs,short_fragment_invalid,"heading_text='rs', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,d8b30bf1-4068-414c-bc1d-4a7010f4b8c1,rs,1,False,28,HEADING_WITH_BODY,,rs,short_fragment_invalid,"heading_text='rs', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,462d0958-cb20-4dcf-9288-20ef86e413e8,rs,1,False,28,HEADING_WITH_BODY,,rs,short_fragment_invalid,"heading_text='rs', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,4feda69b-c4eb-4394-a905-af306e11019c,te,1,False,28,HEADING_WITH_BODY,,te,short_fragment_invalid,"heading_text='te', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,b6fbc93d-6400-44a3-a7d8-329887edb8cd,te,1,False,28,HEADING_WITH_BODY,,te,short_fragment_invalid,"heading_text='te', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,271cd385-9061-40de-b0bd-7f687457bb7d,te,1,False,28,HEADING_WITH_BODY,,te,short_fragment_invalid,"heading_text='te', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
ACT,b8b1c14f-23d4-454d-ae51-f2dfa69fdcef,2020,4c185f36-ce6d-44c4-907c-3f62557b2eb8,to,1,False,28,HEADING_WITH_BODY,,to,short_fragment_invalid,"heading_text='to', word_count=1, passage_type=HEADING_WITH_BODY -- isolated token with no body, the same failure signature as the fixed one-character DECORATIVE_OR_FRAGMENT rule in block_classification.py, just one character wider. Lowercase/mixed-case: matches the corpus's observed mid-word bigram-fragment pattern (e.g. 'rs', 'er', 'nt', 'te') -- no plausible legitimate reading.",EXCLUDE
